Study level 1	Study level 2	Study level 3	Name	Image	LayerData	Overall_Cy5_Entropy	Overall_DAPI_Entropy	Overall_FITC_Entropy	Overall_TRITC_Entropy	Per_Lesion_Cy5_Entropy	Per_Lesion_DAPI_Entropy	Per_Lesion_FITC_Entropy	Per_Lesion_TRITC_Entropy	L01_DAPI	L02_DAPI	L03_DAPI	L04_DAPI	L05_DAPI	L06_DAPI	L07_DAPI	L08_DAPI	L09_DAPI	L10_DAPI	L11_DAPI	L12_DAPI	L13_DAPI	L14_DAPI	cells_total_all_granulomas	cells_total_granuloma - cells_total_granuloma	Cy5_all_granulomas_percent	Cy5_cells_all_granulomas	Cy5_cells_granuloma	Cy5_granuloma_percent - Cy5_granuloma_percent	DAPI_cells_all_granulomas	DAPI_cells_granuloma	FITC_all_granulomas_percent	FITC_cells_all_granulomas	FITC_cells_granuloma	FITC_granuloma_percent - FITC_granuloma_percent	object_info - LabelType	object_info - LabelName	object_info - ROIType	object_info - ROIName	object_info - Envelope	TRITC_all_granulomas_percent	TRITC_cells_all_granulomas	TRITC_cells_granuloma	TRITC_granuloma_percent - TRITC_granuloma_percent	L01_total_host	L01_B220	L01_CD4	L01_CD8	L02_total_host	L02_B220	L02_CD4	L02_CD8	L03_total_host	L03_B220	L03_CD4	L03_CD8	L04_total_host	L04_B220	L04_CD4	L04_CD8	L05_total_host	L05_B220	L05_CD4	L05_CD8	L06_total_host	L06_B220	L06_CD4	L06_CD8	L07_total_host	L07_B220	L07_CD4	L07_CD8	L08_total_host	L08_B220	L08_CD4	L08_CD8	L09_total_host	L09_B220	L09_CD4	L09_CD8	L10_total_host	L10_B220	L10_CD4	L10_CD8	L11_total_host	L11_B220	L11_CD4	L11_CD8	L12_total_host	L12_B220	L12_CD4	L12_CD8	L13_total_host	L13_B220	L13_CD4	L13_CD8	Lobe_total_total_host	Lobe_total_B220	Lobe_total_DAPI	Lobe_total_CD4	Lobe_total_CD8	lesion_count	L14_total_host	L14_B220	L14_CD4	L14_CD8	Cy5_texture_entropy_lesion	Cy5_texture_entropy_lobe	DAPI_texture_entropy_lesion	DAPI_texture_entropy_lobe	FITC_texture_entropy_lesion	FITC_texture_entropy_lobe	TRITC_texture_entropy_lesion	TRITC_texture_entropy_lobe	L01_area	L02_area	L03_area	L04_area	L05_area	L06_area	L07_area	L08_area	L09_area	L10_area	L11_area	L12_area	L13_area	L14_area
Sarah Cooper	Final Opal Data	SAL16	SAL ER D56 13-16 02_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 13-16 02_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2257\ses743_104203_Result.mld	6.47343214	6.68847392	6.656820866	6.027590689	5.848374907	6.544542347	6.622120069	6.478181121	467	995	2173	771	3671	831	0	0	0	0	0	0	0	0	11813	2471	5.587065098	660	41	1.659247268	9065	2199	9.768898671	1154	172	6.960744638	NA	NA	1	L01	(3.114363 -1.443635) -> (3.758079 -1.895053)	7.906543638	934	59	2.387697289	732	58	117	104	1588	277	165	161	2441	41	172	59	969	34	86	78	4923	199	576	477	968	51	35	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11621	660	8908	1151	934	6	0	0	0	0	10.71664559	12.18095382	10.53507887	11.72074516	10.66666857	12.06833587	10.7704645	12.12489031	48647.52237	105377.6999	165088.065	66821.83559	383169.8286	70834.84389	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	SAL16	SAL ER D56 13-16 02_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 13-16 02_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2257\ses743_104203_Result.mld	6.47343214	6.68847392	6.656820866	6.027590689	6.520937468	6.581878153	6.607526604	5.813538631	467	995	2173	771	3671	831	0	0	0	0	0	0	0	0	11813	4990	5.587065098	660	199	3.987975952	9065	3736	9.768898671	1154	578	11.58316633	NA	NA	1	L01	(0.801177 -2.287100) -> (1.624618 -3.133469)	7.906543638	934	477	9.559118236	732	58	117	104	1588	277	165	161	2441	41	172	59	969	34	86	78	4923	199	576	477	968	51	35	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11621	660	8908	1151	934	6	0	0	0	0	12.18095382	12.18095382	11.97254411	11.72074516	12.06833587	12.06833587	12.12489031	12.12489031	48647.52237	105377.6999	165088.065	66821.83559	383169.8286	70834.84389	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	SAL16	SAL ER D56 13-16 02_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 13-16 02_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2257\ses743_104203_Result.mld	6.47343214	6.68847392	6.656820866	6.027590689	6.155474493	6.580167249	6.4015065	6.169637781	467	995	2173	771	3671	831	0	0	0	0	0	0	0	0	11813	976	5.587065098	660	51	5.225409836	9065	835	9.768898671	1154	35	3.586065574	NA	NA	1	L01	(2.522272 -3.096361) -> (2.755237 -3.532937)	7.906543638	934	55	5.635245902	732	58	117	104	1588	277	165	161	2441	41	172	59	969	34	86	78	4923	199	576	477	968	51	35	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11621	660	8908	1151	934	6	0	0	0	0	11.00694369	12.18095382	10.37976734	11.72074516	10.72326726	12.06833587	10.65969047	12.12489031	48647.52237	105377.6999	165088.065	66821.83559	383169.8286	70834.84389	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	SAL09	SAL09	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_03.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2261\ses736_104473_Result.mld									729	4494	2353	2698	2631	707	2621	864	0	8095	13346	2054	638	0	54364	846	7.350452505	3996	18	2.127659574	44775	695	5.24979766	2854	63	7.446808511	NA	NA	1	L01	(-3.031815 6.146388) -> (-2.649127 5.808552)	5.038260614	2739	70	8.274231678	885	21	65	70	5264	144	308	320	2915	150	212	204	3065	96	162	110	3670	206	476	373	755	27	10	11	2948	79	137	112	1105	38	111	103	0	0	0	0	8869	243	289	243	17793	2716	807	943	2424	146	117	107	669	12	6	15	50316	3875	41189	2698	2611	13	0	0	0	0									65148.50644	352156.4301	228411.25	210534.8916	238261.4883	57075.74225	221462.9422	68183.70586	173909.2635	621509.555	1012275.654	161265.3758	55160.00167	0
Sarah Cooper	Final Opal Data	SAL09	SAL09	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_03.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2261\ses736_104473_Result.mld									729	4494	2353	2698	2631	707	2621	864	0	8095	13346	2054	638	0	54364	5343	7.350452505	3996	144	2.695115104	44775	4568	5.24979766	2854	309	5.783267827	NA	NA	1	L01	(-2.826919 5.925036) -> (-2.044442 4.905075)	5.038260614	2739	322	6.026576829	885	21	65	70	5264	144	308	320	2915	150	212	204	3065	96	162	110	3670	206	476	373	755	27	10	11	2948	79	137	112	1105	38	111	103	0	0	0	0	8869	243	289	243	17793	2716	807	943	2424	146	117	107	669	12	6	15	50316	3875	41189	2698	2611	13	0	0	0	0									65148.50644	352156.4301	228411.25	210534.8916	238261.4883	57075.74225	221462.9422	68183.70586	173909.2635	621509.555	1012275.654	161265.3758	55160.00167	0
Sarah Cooper	Final Opal Data	SAL09	SAL09	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_03.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2261\ses736_104473_Result.mld									729	4494	2353	2698	2631	707	2621	864	0	8095	13346	2054	638	0	54364	2989	7.350452505	3996	151	5.051856808	44775	2423	5.24979766	2854	211	7.059217129	NA	NA	1	L01	(-3.125712 5.722399) -> (-2.714307 4.835055)	5.038260614	2739	204	6.825025092	885	21	65	70	5264	144	308	320	2915	150	212	204	3065	96	162	110	3670	206	476	373	755	27	10	11	2948	79	137	112	1105	38	111	103	0	0	0	0	8869	243	289	243	17793	2716	807	943	2424	146	117	107	669	12	6	15	50316	3875	41189	2698	2611	13	0	0	0	0									65148.50644	352156.4301	228411.25	210534.8916	238261.4883	57075.74225	221462.9422	68183.70586	173909.2635	621509.555	1012275.654	161265.3758	55160.00167	0
Sarah Cooper	Final Opal Data	SAL09	SAL09	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_03.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2261\ses736_104473_Result.mld									729	4494	2353	2698	2631	707	2621	864	0	8095	13346	2054	638	0	54364	3033	7.350452505	3996	89	2.934388394	44775	2677	5.24979766	2854	159	5.242334322	NA	NA	1	L01	(-2.163185 5.188703) -> (-1.558177 4.514644)	5.038260614	2739	108	3.560830861	885	21	65	70	5264	144	308	320	2915	150	212	204	3065	96	162	110	3670	206	476	373	755	27	10	11	2948	79	137	112	1105	38	111	103	0	0	0	0	8869	243	289	243	17793	2716	807	943	2424	146	117	107	669	12	6	15	50316	3875	41189	2698	2611	13	0	0	0	0									65148.50644	352156.4301	228411.25	210534.8916	238261.4883	57075.74225	221462.9422	68183.70586	173909.2635	621509.555	1012275.654	161265.3758	55160.00167	0
Sarah Cooper	Final Opal Data	SAL09	SAL09	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_03.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2261\ses736_104473_Result.mld									729	4494	2353	2698	2631	707	2621	864	0	8095	13346	2054	638	0	54364	1097	7.350452505	3996	58	5.287146764	44775	773	5.24979766	2854	134	12.21513218	NA	NA	1	L01	(-2.755286 4.871195) -> (-2.368726 4.514644)	5.038260614	2739	132	12.03281677	885	21	65	70	5264	144	308	320	2915	150	212	204	3065	96	162	110	3670	206	476	373	755	27	10	11	2948	79	137	112	1105	38	111	103	0	0	0	0	8869	243	289	243	17793	2716	807	943	2424	146	117	107	669	12	6	15	50316	3875	41189	2698	2611	13	0	0	0	0									65148.50644	352156.4301	228411.25	210534.8916	238261.4883	57075.74225	221462.9422	68183.70586	173909.2635	621509.555	1012275.654	161265.3758	55160.00167	0
Sarah Cooper	Final Opal Data	SAL09	SAL09	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_03.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2261\ses736_104473_Result.mld									729	4494	2353	2698	2631	707	2621	864	0	8095	13346	2054	638	0	54364	305	7.350452505	3996	14	4.590163934	44775	281	5.24979766	2854	3	0.983606557	NA	NA	1	L01	(-1.630133 4.764390) -> (-1.493643 4.514644)	5.038260614	2739	7	2.295081967	885	21	65	70	5264	144	308	320	2915	150	212	204	3065	96	162	110	3670	206	476	373	755	27	10	11	2948	79	137	112	1105	38	111	103	0	0	0	0	8869	243	289	243	17793	2716	807	943	2424	146	117	107	669	12	6	15	50316	3875	41189	2698	2611	13	0	0	0	0									65148.50644	352156.4301	228411.25	210534.8916	238261.4883	57075.74225	221462.9422	68183.70586	173909.2635	621509.555	1012275.654	161265.3758	55160.00167	0
Sarah Cooper	Final Opal Data	SAL09	SAL09	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_03.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2261\ses736_104473_Result.mld									729	4494	2353	2698	2631	707	2621	864	0	8095	13346	2054	638	0	54364	961	7.350452505	3996	22	2.289281998	44775	869	5.24979766	2854	41	4.266389178	NA	NA	1	L01	(-1.809215 4.273286) -> (-1.493643 3.890599)	5.038260614	2739	29	3.017689906	885	21	65	70	5264	144	308	320	2915	150	212	204	3065	96	162	110	3670	206	476	373	755	27	10	11	2948	79	137	112	1105	38	111	103	0	0	0	0	8869	243	289	243	17793	2716	807	943	2424	146	117	107	669	12	6	15	50316	3875	41189	2698	2611	13	0	0	0	0									65148.50644	352156.4301	228411.25	210534.8916	238261.4883	57075.74225	221462.9422	68183.70586	173909.2635	621509.555	1012275.654	161265.3758	55160.00167	0
Sarah Cooper	Final Opal Data	SAL09	SAL09	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_03.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2261\ses736_104473_Result.mld									729	4494	2353	2698	2631	707	2621	864	0	8095	13346	2054	638	0	54364	1136	7.350452505	3996	37	3.257042254	44775	885	5.24979766	2854	111	9.771126761	NA	NA	1	L01	(-2.682685 4.219723) -> (-2.365822 3.817353)	5.038260614	2739	103	9.066901408	885	21	65	70	5264	144	308	320	2915	150	212	204	3065	96	162	110	3670	206	476	373	755	27	10	11	2948	79	137	112	1105	38	111	103	0	0	0	0	8869	243	289	243	17793	2716	807	943	2424	146	117	107	669	12	6	15	50316	3875	41189	2698	2611	13	0	0	0	0									65148.50644	352156.4301	228411.25	210534.8916	238261.4883	57075.74225	221462.9422	68183.70586	173909.2635	621509.555	1012275.654	161265.3758	55160.00167	0
Sarah Cooper	Final Opal Data	SAL09	SAL09	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_03.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2261\ses736_104473_Result.mld									729	4494	2353	2698	2631	707	2621	864	0	8095	13346	2054	638	0	54364	2690	7.350452505	3996	118	4.3866171	44775	2300	5.24979766	2854	150	5.576208178	NA	NA	1	L01	(-2.145115 3.925770) -> (-1.742100 3.102961)	5.038260614	2739	122	4.535315985	885	21	65	70	5264	144	308	320	2915	150	212	204	3065	96	162	110	3670	206	476	373	755	27	10	11	2948	79	137	112	1105	38	111	103	0	0	0	0	8869	243	289	243	17793	2716	807	943	2424	146	117	107	669	12	6	15	50316	3875	41189	2698	2611	13	0	0	0	0									65148.50644	352156.4301	228411.25	210534.8916	238261.4883	57075.74225	221462.9422	68183.70586	173909.2635	621509.555	1012275.654	161265.3758	55160.00167	0
Sarah Cooper	Final Opal Data	SAL09	SAL09	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_03.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2261\ses736_104473_Result.mld									729	4494	2353	2698	2631	707	2621	864	0	8095	13346	2054	638	0	54364	715	7.350452505	3996	42	5.874125874	44775	626	5.24979766	2854	26	3.636363636	NA	NA	1	L01	(-1.667563 3.735717) -> (-1.493643 3.248162)	5.038260614	2739	21	2.937062937	885	21	65	70	5264	144	308	320	2915	150	212	204	3065	96	162	110	3670	206	476	373	755	27	10	11	2948	79	137	112	1105	38	111	103	0	0	0	0	8869	243	289	243	17793	2716	807	943	2424	146	117	107	669	12	6	15	50316	3875	41189	2698	2611	13	0	0	0	0									65148.50644	352156.4301	228411.25	210534.8916	238261.4883	57075.74225	221462.9422	68183.70586	173909.2635	621509.555	1012275.654	161265.3758	55160.00167	0
Sarah Cooper	Final Opal Data	SAL09	SAL09	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_03.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2261\ses736_104473_Result.mld									729	4494	2353	2698	2631	707	2621	864	0	8095	13346	2054	638	0	54364	1577	7.350452505	3996	152	9.638554217	44775	1214	5.24979766	2854	101	6.404565631	NA	NA	1	L01	(-2.320648 3.113931) -> (-1.538494 2.902582)	5.038260614	2739	110	6.975269499	885	21	65	70	5264	144	308	320	2915	150	212	204	3065	96	162	110	3670	206	476	373	755	27	10	11	2948	79	137	112	1105	38	111	103	0	0	0	0	8869	243	289	243	17793	2716	807	943	2424	146	117	107	669	12	6	15	50316	3875	41189	2698	2611	13	0	0	0	0									65148.50644	352156.4301	228411.25	210534.8916	238261.4883	57075.74225	221462.9422	68183.70586	173909.2635	621509.555	1012275.654	161265.3758	55160.00167	0
Sarah Cooper	Final Opal Data	SAL09	SAL09	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_03.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2261\ses736_104473_Result.mld									729	4494	2353	2698	2631	707	2621	864	0	8095	13346	2054	638	0	54364	75	7.350452505	3996	1	1.333333333	44775	72	5.24979766	2854	0	0	NA	NA	1	L01	(-2.305160 1.346988) -> (-2.147374 1.290521)	5.038260614	2739	2	2.666666667	885	21	65	70	5264	144	308	320	2915	150	212	204	3065	96	162	110	3670	206	476	373	755	27	10	11	2948	79	137	112	1105	38	111	103	0	0	0	0	8869	243	289	243	17793	2716	807	943	2424	146	117	107	669	12	6	15	50316	3875	41189	2698	2611	13	0	0	0	0									65148.50644	352156.4301	228411.25	210534.8916	238261.4883	57075.74225	221462.9422	68183.70586	173909.2635	621509.555	1012275.654	161265.3758	55160.00167	0
Sarah Cooper	Final Opal Data	SAL09	SAL09	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_03.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2261\ses736_104473_Result.mld									729	4494	2353	2698	2631	707	2621	864	0	8095	13346	2054	638	0	54364	2448	7.350452505	3996	146	5.964052288	44775	2077	5.24979766	2854	117	4.779411765	NA	NA	1	L01	(-1.329726 1.981358) -> (-0.644696 1.471216)	5.038260614	2739	108	4.411764706	885	21	65	70	5264	144	308	320	2915	150	212	204	3065	96	162	110	3670	206	476	373	755	27	10	11	2948	79	137	112	1105	38	111	103	0	0	0	0	8869	243	289	243	17793	2716	807	943	2424	146	117	107	669	12	6	15	50316	3875	41189	2698	2611	13	0	0	0	0									65148.50644	352156.4301	228411.25	210534.8916	238261.4883	57075.74225	221462.9422	68183.70586	173909.2635	621509.555	1012275.654	161265.3758	55160.00167	0
Sarah Cooper	Final Opal Data	SAL10	SAL09	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_03.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2261\ses737_104743_Result.mld									2691	2036	2067	894	10849	7470	12462	627	1886	2192	1153	0	0	0	71243	1785	12.68475499	9037	63	3.529411765	50913	1559	7.597939447	5413	104	5.826330532	NA	NA	1	L01	(1.371351 6.330633) -> (1.704347 5.402633)	8.253442443	5880	59	3.305322129	3030	95	157	89	2817	299	268	241	2885	332	258	233	1132	42	111	85	16952	3486	1217	1497	11181	1721	947	1092	17425	2397	1211	1420	973	65	158	128	2556	122	241	309	2807	98	294	224	1917	93	317	374	0	0	0	0	0	0	0	0	63649	8749	44309	5174	5690	11	0	0	0	0									224603.0909	187590.983	172398.3273	80697.65647	967637.2328	685535.2708	1047428.661	59446.26298	188505.5409	200556.382	119818.7449	1.66586137	0	0
Sarah Cooper	Final Opal Data	SAL10	SAL09	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_03.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2261\ses737_104743_Result.mld									2691	2036	2067	894	10849	7470	12462	627	1886	2192	1153	0	0	0	71243	3526	12.68475499	9037	345	9.78445831	50913	2620	7.597939447	5413	299	8.479863868	NA	NA	1	L01	(0.842171 6.024096) -> (1.340697 5.196446)	8.253442443	5880	262	7.430516166	3030	95	157	89	2817	299	268	241	2885	332	258	233	1132	42	111	85	16952	3486	1217	1497	11181	1721	947	1092	17425	2397	1211	1420	973	65	158	128	2556	122	241	309	2807	98	294	224	1917	93	317	374	0	0	0	0	0	0	0	0	63649	8749	44309	5174	5690	11	0	0	0	0									224603.0909	187590.983	172398.3273	80697.65647	967637.2328	685535.2708	1047428.661	59446.26298	188505.5409	200556.382	119818.7449	1.66586137	0	0
Sarah Cooper	Final Opal Data	SAL10	SAL09	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_03.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2261\ses737_104743_Result.mld									2691	2036	2067	894	10849	7470	12462	627	1886	2192	1153	0	0	0	71243	2629	12.68475499	9037	322	12.24800304	50913	1891	7.597939447	5413	198	7.531380753	NA	NA	1	L01	(0.724396 5.212580) -> (1.232602 4.698566)	8.253442443	5880	218	8.292126284	3030	95	157	89	2817	299	268	241	2885	332	258	233	1132	42	111	85	16952	3486	1217	1497	11181	1721	947	1092	17425	2397	1211	1420	973	65	158	128	2556	122	241	309	2807	98	294	224	1917	93	317	374	0	0	0	0	0	0	0	0	63649	8749	44309	5174	5690	11	0	0	0	0									224603.0909	187590.983	172398.3273	80697.65647	967637.2328	685535.2708	1047428.661	59446.26298	188505.5409	200556.382	119818.7449	1.66586137	0	0
Sarah Cooper	Final Opal Data	SAL10	SAL09	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_03.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2261\ses737_104743_Result.mld									2691	2036	2067	894	10849	7470	12462	627	1886	2192	1153	0	0	0	71243	383	12.68475499	9037	19	4.960835509	50913	283	7.597939447	5413	48	12.53263708	NA	NA	1	L01	(1.581410 4.463984) -> (1.704347 4.073876)	8.253442443	5880	33	8.61618799	3030	95	157	89	2817	299	268	241	2885	332	258	233	1132	42	111	85	16952	3486	1217	1497	11181	1721	947	1092	17425	2397	1211	1420	973	65	158	128	2556	122	241	309	2807	98	294	224	1917	93	317	374	0	0	0	0	0	0	0	0	63649	8749	44309	5174	5690	11	0	0	0	0									224603.0909	187590.983	172398.3273	80697.65647	967637.2328	685535.2708	1047428.661	59446.26298	188505.5409	200556.382	119818.7449	1.66586137	0	0
Sarah Cooper	Final Opal Data	SAL10	SAL09	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_03.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2261\ses737_104743_Result.mld									2691	2036	2067	894	10849	7470	12462	627	1886	2192	1153	0	0	0	71243	253	12.68475499	9037	19	7.509881423	50913	206	7.597939447	5413	18	7.114624506	NA	NA	1	L01	(1.007701 3.142649) -> (1.521716 3.086504)	8.253442443	5880	10	3.95256917	3030	95	157	89	2817	299	268	241	2885	332	258	233	1132	42	111	85	16952	3486	1217	1497	11181	1721	947	1092	17425	2397	1211	1420	973	65	158	128	2556	122	241	309	2807	98	294	224	1917	93	317	374	0	0	0	0	0	0	0	0	63649	8749	44309	5174	5690	11	0	0	0	0									224603.0909	187590.983	172398.3273	80697.65647	967637.2328	685535.2708	1047428.661	59446.26298	188505.5409	200556.382	119818.7449	1.66586137	0	0
Sarah Cooper	Final Opal Data	SAL10	SAL09	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_03.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2261\ses737_104743_Result.mld									2691	2036	2067	894	10849	7470	12462	627	1886	2192	1153	0	0	0	71243	16176	12.68475499	9037	3332	20.59841741	50913	10298	7.597939447	5413	1129	6.979475767	NA	NA	1	L01	(1.784369 4.251022) -> (3.316411 3.086504)	8.253442443	5880	1417	8.759891197	3030	95	157	89	2817	299	268	241	2885	332	258	233	1132	42	111	85	16952	3486	1217	1497	11181	1721	947	1092	17425	2397	1211	1420	973	65	158	128	2556	122	241	309	2807	98	294	224	1917	93	317	374	0	0	0	0	0	0	0	0	63649	8749	44309	5174	5690	11	0	0	0	0									224603.0909	187590.983	172398.3273	80697.65647	967637.2328	685535.2708	1047428.661	59446.26298	188505.5409	200556.382	119818.7449	1.66586137	0	0
Sarah Cooper	Final Opal Data	SAL10	SAL09	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_03.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2261\ses737_104743_Result.mld									2691	2036	2067	894	10849	7470	12462	627	1886	2192	1153	0	0	0	71243	1262	12.68475499	9037	72	5.705229794	50913	884	7.597939447	5413	170	13.47068146	NA	NA	1	L01	(0.350098 2.206905) -> (0.888958 1.805180)	8.253442443	5880	136	10.77654517	3030	95	157	89	2817	299	268	241	2885	332	258	233	1132	42	111	85	16952	3486	1217	1497	11181	1721	947	1092	17425	2397	1211	1420	973	65	158	128	2556	122	241	309	2807	98	294	224	1917	93	317	374	0	0	0	0	0	0	0	0	63649	8749	44309	5174	5690	11	0	0	0	0									224603.0909	187590.983	172398.3273	80697.65647	967637.2328	685535.2708	1047428.661	59446.26298	188505.5409	200556.382	119818.7449	1.66586137	0	0
